,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
51,emotion,emotion-js/emotion,@emotion/react,,styling,https://github.com/emotion-js/emotion,https://github.com/emotion-js/emotion,MIT,2017-05-27 04:23:45.000,2021-12-09 01:25:05.000,2021-12-08 08:26:46.000,911,168.0,1224.0,14135,,2021-12-08 08:34:17.000,@emotion/core@10.3.1,100.0,CSS-in-JS library designed for high performance style composition.,70968.0,70968.0,276,32,https://www.npmjs.com/package/@emotion/react,2021-11-26 09:15:50.924,0.0,8611805.0,8611805.0,True,3,,,,,,,,,
52,Grommet,grommet/grommet,grommet,,ui-frameworks,https://github.com/grommet/grommet,https://github.com/grommet/grommet,Apache-2.0,2015-03-24 08:54:10.000,2021-12-08 23:31:08.000,2021-12-07 22:32:17.000,934,227.0,2596.0,7678,6130.0,2021-11-19 23:46:56.893,2.19.1,138.0,"a react-based framework that provides accessibility, modularity, responsiveness, and theming in a tidy package.",8452.0,7220.0,322,32,https://www.npmjs.com/package/grommet,2021-11-19 23:46:56.893,1232.0,117949.0,117977.0,True,2,https://v2.grommet.io/components,1866.0,,,,,,,
53,React Ace,securingsincity/react-ace,react-ace,,editors,https://github.com/securingsincity/react-ace,https://github.com/securingsincity/react-ace,MIT,2014-11-29 05:15:14.000,2021-12-09 01:00:45.000,2021-11-04 01:38:59.000,540,123.0,288.0,3339,853.0,2021-10-22 01:16:22.000,9.5.0,94.0,React Ace Component.,18117.0,14537.0,116,32,https://www.npmjs.com/package/react-ace,2021-07-31 20:44:51.577,3580.0,1290040.0,1290052.0,True,1,https://securingsincity.github.io/react-ace/,937.0,,,,,,,
54,swr,vercel/swr,swr,,data-fetching,https://github.com/vercel/swr,https://github.com/vercel/swr,MIT,2019-10-28 18:16:01.000,2021-12-08 14:31:43.000,2021-12-04 09:54:37.000,746,57.0,474.0,20189,,2021-11-30 16:06:44.582,1.1.0,105.0,React Hooks for data fetching.,38499.0,38473.0,125,31,https://www.npmjs.com/package/swr,2021-11-30 16:06:44.582,26.0,2073098.0,2073098.0,True,2,,,,,,,,,
55,editor.js,codex-team/editor.js,@editorjs/editorjs,,editors,https://github.com/codex-team/editor.js,https://github.com/codex-team/editor.js,Apache-2.0,2015-11-28 20:56:35.000,2021-12-05 01:31:07.000,2021-11-24 18:14:24.000,1326,436.0,608.0,17000,523.0,2021-09-20 15:59:27.000,2.22.3,41.0,A block-styled editor with clean JSON output.,2693.0,2619.0,36,31,https://www.npmjs.com/package/@editorjs/editorjs,2021-11-24 20:05:38.213,74.0,93737.0,93786.0,True,2,,2935.0,,,,,,,
56,Victory,FormidableLabs/victory,victory,,data-viz,https://github.com/FormidableLabs/victory,https://github.com/FormidableLabs/victory,MIT,2015-07-02 22:36:50.000,2021-12-04 14:16:44.000,2021-11-03 21:53:26.000,456,178.0,1282.0,9236,,2021-11-03 21:53:38.283,36.2.0,213.0,A collection of composable React components for building interactive data visualizations.,12523.0,11151.0,289,31,https://www.npmjs.com/package/victory,2021-11-03 21:53:38.283,1372.0,693776.0,693776.0,True,2,https://formidable.com/open-source/victory/gallery/,,,,,,,,
57,baseweb,uber/baseweb,baseui,,ui-frameworks,https://github.com/uber/baseweb,https://github.com/uber/baseweb,MIT,2018-03-09 01:32:10.000,2021-12-08 22:46:06.000,2021-12-06 20:54:00.000,656,97.0,770.0,7181,2968.0,2021-11-16 22:24:36.117,10.6.0,657.0,A React Component library implementing the Base design language.,2594.0,2550.0,218,31,https://www.npmjs.com/package/baseui,2021-11-16 22:24:36.117,44.0,170915.0,170915.0,True,2,,,,,,,,,
58,react-draft-wysiwyg,jpuri/react-draft-wysiwyg,react-draft-wysiwyg,,editors,https://github.com/jpuri/react-draft-wysiwyg,https://github.com/jpuri/react-draft-wysiwyg,MIT,2016-09-04 18:33:34.000,2021-11-29 20:14:07.000,2021-05-05 01:18:14.000,990,573.0,365.0,5421,826.0,2021-05-05 01:18:31.148,1.14.7,130.0,A Wysiwyg editor build on top of ReactJS and DraftJS. https://jpuri.github.io/react-draft-wysiwyg.,18461.0,16889.0,83,31,https://www.npmjs.com/package/react-draft-wysiwyg,2021-05-05 01:18:31.148,1572.0,759920.0,759920.0,True,2,,,,,,,,,
59,react-quill,zenoamaro/react-quill,react-quill,,editors,https://github.com/zenoamaro/react-quill,https://github.com/zenoamaro/react-quill,MIT,2014-11-07 12:25:40.000,2021-12-01 19:33:42.000,2021-08-18 17:37:34.000,662,196.0,411.0,4723,425.0,2020-03-29 19:25:46.394,1.3.5,48.0,A Quill component for React.,20371.0,18817.0,52,31,https://www.npmjs.com/package/react-quill,2020-03-29 18:18:10.355,1554.0,972879.0,972881.0,True,2,,185.0,,,,,,,
60,Notistack,iamhosseindhv/notistack,notistack,['material-ui'],notifications,https://github.com/iamhosseindhv/notistack,https://github.com/iamhosseindhv/notistack,MIT,2018-08-04 21:05:47.000,2021-11-06 14:18:58.000,2021-10-31 03:49:11.000,248,23.0,293.0,2549,480.0,2021-10-31 03:52:26.752,2.0.3,92.0,Highly customizable notification snackbars (toasts) that can be stacked on top of each other.,15040.0,14534.0,45,31,https://www.npmjs.com/package/notistack,2021-10-31 03:39:16.160,506.0,1629856.0,1629856.0,True,3,https://iamhosseindhv.com/notistack/demos,,,,,,,,
61,primereact,primefaces/primereact,primereact,,ui-frameworks,https://github.com/primefaces/primereact,https://github.com/primefaces/primereact,MIT,2016-12-16 15:56:27.000,2021-12-09 07:17:59.000,2021-12-09 07:17:57.000,514,221.0,1933.0,2382,5120.0,2021-11-15 12:10:57.000,7.0.1,95.0,The Most Complete React UI Component Library.,7323.0,6995.0,126,31,https://www.npmjs.com/package/primereact,2021-11-15 12:10:26.223,328.0,195700.0,195700.0,True,2,,,,,,,,,
62,react-json-view,mac-s-g/react-json-view,react-json-view,,file-handling,https://github.com/mac-s-g/react-json-view,https://github.com/mac-s-g/react-json-view,MIT,2017-03-26 06:01:36.000,2021-11-30 05:39:18.000,2021-03-09 03:27:31.000,322,130.0,89.0,2346,732.0,2021-03-09 03:08:46.252,1.21.3,111.0,JSON viewer for react.,24712.0,23718.0,33,31,https://www.npmjs.com/package/react-json-view,2021-03-09 03:08:46.252,994.0,1354804.0,1354804.0,True,2,https://mac-s-g.github.io/react-json-view/demo/dist/,,,,,,,,
63,visx,airbnb/visx,@visx/group,,data-viz,https://github.com/airbnb/visx,https://github.com/airbnb/visx,MIT,2017-03-15 16:25:41.000,2021-12-01 00:01:01.000,2021-11-11 20:54:34.000,542,105.0,502.0,14507,3016.0,2021-08-17 20:42:16.915,2.1.0,76.0,visx | visualization components.,148.0,148.0,127,30,https://www.npmjs.com/package/@visx/group,2021-08-10 07:12:40.063,0.0,487175.0,487175.0,True,2,https://airbnb.io/visx/gallery,,,,,,,,
64,fluentui,microsoft/fluentui,@fluentui/react,,ui-frameworks,https://github.com/microsoft/fluentui,https://github.com/microsoft/fluentui,MIT,2016-06-06 15:03:44.000,2021-12-09 13:48:58.000,2021-12-09 07:27:18.000,2065,1000.0,7773.0,12554,12530.0,2021-12-09 07:26:33.212,8.47.0,453.0,"Fluent UI web represents a collection of utilities, React components, and web components for building web applications.",5.0,5.0,719,30,https://www.npmjs.com/package/@fluentui/react,2021-12-09 07:26:33.212,0.0,293273.0,293273.0,True,2,,,,,,,,,
65,zustand,pmndrs/zustand,zustand,,state-management,https://github.com/pmndrs/zustand,https://github.com/pmndrs/zustand,MIT,2019-04-09 09:10:06.000,2021-12-07 07:40:47.000,2021-12-07 07:31:57.000,331,24.0,306.0,12131,,2021-12-07 07:35:35.000,3.6.7,81.0,Bear necessities for state management in React.,9433.0,9413.0,78,30,https://www.npmjs.com/package/zustand,2021-11-16 14:27:22.215,20.0,1047119.0,1047119.0,True,3,,,,,,,,,
66,blitz,blitz-js/blitz,blitz,,cms-frameworks,https://github.com/blitz-js/blitz,https://github.com/blitz-js/blitz,MIT,2020-02-17 21:54:15.000,2021-12-09 15:14:29.000,2021-12-09 14:52:56.000,604,154.0,928.0,10337,212.0,2021-12-06 23:21:10.000,0.44.3,352.0,The Fullstack React Framework built on Next.js.,1317.0,1311.0,268,30,https://www.npmjs.com/package/blitz,2021-12-06 23:19:30.255,6.0,19900.0,19900.0,True,3,,,,,,,,,
67,sql.js,sql-js/sql.js,sql.js,,others,https://github.com/sql-js/sql.js,https://github.com/sql-js/sql.js,MIT,2012-02-27 03:05:49.000,2021-09-30 15:31:29.334,2021-09-30 15:23:15.000,904,103.0,264.0,9567,482.0,2021-09-30 15:31:29.334,1.6.2,33.0,A javascript library to run SQLite on the web.,4281.0,3483.0,42,30,https://www.npmjs.com/package/sql.js,2021-09-30 15:31:29.334,798.0,284806.0,285419.0,True,2,,15342.0,,,,,,,
68,Rebass,rebassjs/rebass,rebass,,ui-frameworks,https://github.com/rebassjs/rebass,https://github.com/rebassjs/rebass,MIT,2015-02-11 14:48:09.000,2021-10-31 08:29:24.000,2021-08-03 19:54:17.000,604,74.0,429.0,7554,2024.0,2019-10-28 19:08:45.057,4.0.7,109.0,React primitive UI components built with styled-system.,12571.0,11083.0,58,30,https://www.npmjs.com/package/rebass,2019-10-28 19:08:45.057,1488.0,281957.0,281957.0,True,2,https://codesandbox.io/s/github/rebassjs/rebass/tree/master/examples/sandbox,,,,,,,,
69,BizCharts,alibaba/BizCharts,bizcharts,,data-viz,https://github.com/alibaba/BizCharts,https://github.com/alibaba/BizCharts,MIT,2017-11-10 08:27:54.000,2021-12-07 02:32:49.000,2021-12-06 10:48:33.000,651,289.0,992.0,5759,974.0,2021-12-07 02:34:01.000,4.1.15,229.0,Powerful data visualization library based on G2 and React.,12908.0,11676.0,79,30,https://www.npmjs.com/package/bizcharts,2021-12-07 02:30:24.101,1232.0,112483.0,112483.0,True,2,,,,,,,,,
70,theme-ui,system-ui/theme-ui,theme-ui,,ui-frameworks,https://github.com/system-ui/theme-ui,https://github.com/system-ui/theme-ui,MIT,2019-04-03 22:10:49.000,2021-12-09 02:35:52.000,2021-12-01 22:14:29.000,535,81.0,514.0,4132,,2021-11-22 22:05:13.000,0.12.1,339.0,"Build consistent, themeable React apps based on constraint-based design principles.",17628.0,16966.0,136,30,https://www.npmjs.com/package/theme-ui,2021-05-19 08:13:11.218,662.0,482618.0,482618.0,True,2,,,,,,,,,
71,react-monaco-editor,react-monaco-editor/react-monaco-editor,react-monaco-editor,,editors,https://github.com/react-monaco-editor/react-monaco-editor,https://github.com/react-monaco-editor/react-monaco-editor,MIT,2016-09-05 07:11:05.000,2021-12-01 06:04:27.000,2021-12-01 06:02:41.000,284,26.0,240.0,2523,436.0,2021-10-26 20:47:08.479,0.46.0,71.0,Monaco Editor for React.,10667.0,10071.0,64,30,https://www.npmjs.com/package/react-monaco-editor,2021-10-26 20:47:08.479,596.0,319224.0,319224.0,True,2,,,,,,,,,
72,MUI-Datatables,gregnb/mui-datatables,mui-datatables,['material-ui'],data-tables,https://github.com/gregnb/mui-datatables,https://github.com/gregnb/mui-datatables,MIT,2017-11-04 19:49:44.000,2021-12-09 00:36:28.000,2021-10-30 11:06:48.000,798,498.0,789.0,2237,984.0,2021-10-25 12:05:16.226,4.0.0,148.0,Datatables for React using Material-UI - https://www.material-ui-datatables.com.,6457.0,6203.0,140,30,https://www.npmjs.com/package/mui-datatables,2021-10-25 12:05:16.226,254.0,235969.0,235969.0,True,2,,,,,,,,,
73,react-copy-to-clipboard,nkbt/react-copy-to-clipboard,react-copy-to-clipboard,,other-components,https://github.com/nkbt/react-copy-to-clipboard,https://github.com/nkbt/react-copy-to-clipboard,MIT,2015-07-04 09:10:02.000,2021-08-17 15:55:10.000,2021-08-17 15:55:09.000,113,18.0,68.0,1876,515.0,2021-08-17 13:21:12.109,5.0.4,28.0,Copy-to-clipboard React component.,62914.0,56998.0,18,30,https://www.npmjs.com/package/react-copy-to-clipboard,2021-08-17 13:21:12.109,5916.0,3380952.0,3380952.0,True,2,,,,,,,,,
74,react-avatar-editor,mosch/react-avatar-editor,react-avatar-editor,,other-components,https://github.com/mosch/react-avatar-editor,https://github.com/mosch/react-avatar-editor,MIT,2014-12-12 01:22:23.000,2021-12-07 13:01:05.000,2021-09-03 07:54:44.000,331,3.0,209.0,1840,529.0,2021-07-23 09:01:09.370,12.0.0,67.0,Small avatar & profile picture component. Resize and crop uploaded images using a intuitive user interface.,4806.0,4392.0,62,30,https://www.npmjs.com/package/react-avatar-editor,2021-07-23 09:01:09.370,414.0,359508.0,359508.0,True,2,,,1.0,,,,,,
75,React Data Table,jbetancur/react-data-table-component,react-data-table-component,,data-tables,https://github.com/jbetancur/react-data-table-component,https://github.com/jbetancur/react-data-table-component,Apache-2.0,2018-03-16 04:31:39.000,2021-12-03 07:38:54.000,2021-11-25 14:09:36.000,245,47.0,564.0,1319,896.0,2021-10-27 01:44:34.049,7.4.5,173.0,"A responsive table library with built-in sorting, pagination, selection, expandable rows, and customizable styling.",6294.0,6206.0,54,30,https://www.npmjs.com/package/react-data-table-component,2021-10-27 01:44:34.049,88.0,224359.0,224359.0,True,2,https://jbetancur.github.io/react-data-table-component/,,,,,,,,
76,uppy,transloadit/uppy,uppy,,file-handling,https://github.com/transloadit/uppy,https://github.com/transloadit/uppy,MIT,2015-11-16 12:32:33.000,2021-12-09 15:06:12.000,2021-12-09 14:33:25.000,1628,56.0,1578.0,24802,,2021-12-07 18:49:01.000,uppy@2.3.0,151.0,The next open source file uploader for web browsers.,1683.0,1567.0,324,29,https://www.npmjs.com/package/uppy,2021-12-07 18:48:39.104,116.0,69654.0,69654.0,True,2,,,,,,,,,
77,chakra-ui,chakra-ui/chakra-ui,chakra-ui,,ui-frameworks,https://github.com/chakra-ui/chakra-ui,https://github.com/chakra-ui/chakra-ui,MIT,2019-08-17 14:27:54.000,2021-12-09 13:29:42.000,2021-12-09 13:22:56.000,1956,105.0,2179.0,22584,,2021-11-12 19:51:52.000,@chakra-ui/checkbox@1.6.1,100.0,"Simple, Modular & Accessible UI Components for your React Applications.",22294.0,22292.0,487,29,https://www.npmjs.com/package/chakra-ui,2019-04-27 08:34:34.655,2.0,2857.0,2857.0,True,3,,,,,,,,,
78,docz,pedronauck/docz,docz,,dev-tools,https://github.com/doczjs/docz,https://github.com/doczjs/docz,MIT,2018-03-17 04:24:10.000,2021-11-09 19:44:23.000,2021-11-09 19:42:48.000,1370,94.0,1116.0,22001,,2020-04-05 08:58:58.000,2.3.1,274.0,It has never been so easy to document your things!.,7143.0,5771.0,130,29,https://www.npmjs.com/package/docz,2021-09-10 12:11:28.492,1372.0,96596.0,96596.0,True,2,,,,doczjs/docz,,,,,
79,relay,facebook/relay,relay,,data-fetching,https://github.com/facebook/relay,https://github.com/facebook/relay,MIT,2015-08-10 22:09:16.000,2021-12-09 10:38:33.000,2021-12-09 04:30:00.000,1652,375.0,1526.0,16230,,2021-09-01 16:29:14.000,12.0.0,68.0,Relay is a JavaScript framework for building data-driven React applications.,4918.0,4840.0,616,29,https://www.npmjs.com/package/relay,2013-04-14 20:53:10.498,78.0,1539.0,1539.0,True,3,,,,,,,,,
80,Evergreen,segmentio/evergreen,evergreen-ui,,ui-frameworks,https://github.com/segmentio/evergreen,https://github.com/segmentio/evergreen,MIT,2017-07-30 10:03:14.000,2021-12-09 04:29:35.000,2021-12-08 16:04:13.000,730,35.0,368.0,11332,811.0,2021-11-27 20:04:23.000,6.6.3,220.0,Evergreen React UI Framework by Segment.,2904.0,2754.0,126,29,https://www.npmjs.com/package/evergreen-ui,2021-11-27 19:28:38.595,150.0,49727.0,49727.0,True,3,,,,,,,,,
81,ncc,vercel/ncc,@vercel/ncc,,dev-tools,https://github.com/vercel/ncc,https://github.com/vercel/ncc,MIT,2018-11-13 04:00:21.000,2021-12-02 20:33:51.000,2021-12-02 20:29:40.000,201,147.0,295.0,6198,,2021-12-02 20:33:55.000,0.33.0,73.0,"Compile a Node.js project into a single file. Supports TypeScript, binary addons, dynamic requires.",8340.0,8340.0,45,29,https://www.npmjs.com/package/@vercel/ncc,2021-12-02 20:33:47.967,0.0,669029.0,669029.0,True,2,,,,,,,,,
82,twin.macro,ben-rogerson/twin.macro,twin.macro,,styling,https://github.com/ben-rogerson/twin.macro,https://github.com/ben-rogerson/twin.macro,MIT,2020-02-19 04:45:25.000,2021-12-07 23:59:18.539,2021-12-07 23:58:13.000,115,13.0,228.0,5068,768.0,2021-12-07 23:59:40.000,2.8.2,62.0,"Twin blends the magic of Tailwind with the flexibility of css-in-js (emotion, styled-components, stitches and goober)..",5114.0,5114.0,35,29,https://www.npmjs.com/package/twin.macro,2021-12-07 23:59:18.539,0.0,216301.0,216301.0,True,3,,,,,,,,,
83,react-rte,sstur/react-rte,react-rte,,editors,https://github.com/sstur/react-rte,https://github.com/sstur/react-rte,ISC,2016-02-25 02:36:56.000,2021-11-30 15:51:10.000,2021-11-30 15:51:07.000,423,177.0,149.0,2609,316.0,2021-12-01 15:05:41.000,0.16.4,39.0,Pure React rich text WYSIWYG editor based on draft-js.,2965.0,2491.0,46,29,https://www.npmjs.com/package/react-rte,2016-02-24 23:30:39.985,474.0,128663.0,128663.0,True,2,,,,,,,,,
84,react-csv,react-csv/react-csv,react-csv,,file-handling,https://github.com/react-csv/react-csv,https://github.com/react-csv/react-csv,MIT,2016-11-25 12:55:39.000,2021-11-18 12:54:33.000,2020-07-09 05:32:23.000,235,119.0,121.0,849,164.0,2020-04-01 19:55:11.000,2.0.3,30.0,React components to build CSV files on the fly basing on Array/literal object of data.,8789.0,8267.0,27,29,https://www.npmjs.com/package/react-csv,2020-04-01 16:36:39.880,522.0,1080843.0,1080843.0,False,2,,,,,,,,,
85,Ant Design Pro,ant-design/ant-design-pro,,['ant-design'],admin-dashboards,https://github.com/ant-design/ant-design-pro,https://github.com/ant-design/ant-design-pro,MIT,2017-08-25 10:40:44.000,2021-11-25 07:55:28.000,2021-11-25 07:46:27.000,7127,116.0,7819.0,30858,2356.0,2021-11-25 07:48:52.000,5.1.0,24.0,Use Ant Design like a Pro!.,2327.0,2327.0,294,28,,,,,,True,2,https://preview.pro.ant.design/,,,,,,,,
86,muuri,haltu/muuri,muuri,,other-components,https://github.com/haltu/muuri,https://github.com/haltu/muuri,MIT,2015-12-21 07:00:44.000,2021-10-31 19:27:54.000,2021-07-09 19:05:04.000,597,78.0,399.0,9784,516.0,2021-07-09 19:14:08.022,0.9.5,22.0,"Infinite responsive, sortable, filterable and draggable layouts.",851.0,807.0,14,28,https://www.npmjs.com/package/muuri,2021-07-09 19:14:08.022,44.0,67369.0,67369.0,True,2,,,,,,,,,
87,React Suite,rsuite/rsuite,rsuite,,ui-frameworks,https://github.com/rsuite/rsuite,https://github.com/rsuite/rsuite,MIT,2016-06-06 02:27:46.000,2021-12-09 14:21:29.000,2021-12-08 05:41:13.000,694,104.0,575.0,6313,,2021-12-03 09:50:25.000,5.2.4,243.0,A suite of React components .,5053.0,4921.0,65,28,https://www.npmjs.com/package/rsuite,2021-12-03 09:41:18.261,132.0,239670.0,239670.0,True,3,https://rsuitejs.com/components/overview/,,,,,,,,
88,carbon,carbon-design-system/carbon,carbon-components-react,,ui-frameworks,https://github.com/carbon-design-system/carbon,https://github.com/carbon-design-system/carbon,Apache-2.0,2017-03-13 14:23:59.000,2021-12-09 15:15:59.000,2021-12-09 15:11:06.000,1184,504.0,4776.0,4994,,2021-12-03 21:59:20.000,10.49.1,957.0,A design system built by IBM.,359.0,39.0,359,28,https://www.npmjs.com/package/carbon-components-react,2021-12-07 21:58:53.113,320.0,198052.0,198121.0,True,3,,1253.0,,,,,,,
89,react-data-grid,adazzle/react-data-grid,react-data-grid,,data-tables,https://github.com/adazzle/react-data-grid,https://github.com/adazzle/react-data-grid,MIT,2015-03-06 10:15:04.000,2021-12-09 14:31:10.000,2021-12-09 14:29:05.000,1892,69.0,1227.0,4989,,2019-04-03 17:25:26.810,6.1.0,1006.0,Feature-rich and customizable data grid React component.,5785.0,4903.0,125,28,https://www.npmjs.com/package/react-data-grid,2021-05-26 14:56:53.386,882.0,282065.0,282065.0,True,3,,,,,,,,,
90,Reactive Search,appbaseio/reactivesearch,@appbaseio/reactivesearch,,other-components,https://github.com/appbaseio/reactivesearch,https://github.com/appbaseio/reactivesearch,Apache-2.0,2017-02-15 15:21:24.000,2021-12-09 14:06:09.000,2021-12-01 17:38:22.000,453,170.0,885.0,4526,2378.0,2021-12-01 18:01:23.000,1.24.3-ue,292.0,Search UI components for React and Vue: powered by appbase.io / Elasticsearch.,304.0,120.0,63,28,https://www.npmjs.com/package/@appbaseio/reactivesearch,2021-11-30 08:17:55.929,184.0,20341.0,20341.0,True,2,https://opensource.appbase.io/reactivesearch/#examples,,,,,,,,
91,polaris-react,Shopify/polaris-react,@shopify/polaris,,ui-frameworks,https://github.com/Shopify/polaris-react,https://github.com/Shopify/polaris-react,MIT,2017-04-20 18:26:34.000,2021-12-09 14:55:13.000,2021-12-07 17:54:28.000,860,383.0,1730.0,4382,,2021-12-01 19:40:52.851,7.4.1,411.0,Shopifys admin product component library.,3677.0,3419.0,296,28,https://www.npmjs.com/package/@shopify/polaris,2021-12-01 19:40:52.851,258.0,441025.0,441570.0,True,3,,18542.0,,,,,,,
92,Perspective,finos/perspective,@finos/perspective,,data-tables,https://github.com/finos/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2021-12-09 09:30:07.000,2021-12-09 02:34:28.000,418,71.0,411.0,3971,4918.0,2021-12-06 18:36:24.000,1.0.5,56.0,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",233.0,219.0,65,28,https://www.npmjs.com/package/@finos/perspective,2021-12-06 14:18:57.878,6.0,9632.0,11107.0,True,3,https://perspective.finos.org/,,,,perspective-python,https://pypi.org/project/perspective-python,2021-12-06 18:36:24.000,8.0,1475.0
93,Monaco React,suren-atoyan/monaco-react,@monaco-editor/react,,editors,https://github.com/suren-atoyan/monaco-react,https://github.com/suren-atoyan/monaco-react,MIT,2019-06-16 07:46:31.000,2021-11-24 09:16:14.000,2021-11-24 09:16:14.000,120,42.0,192.0,1408,382.0,2021-10-03 14:26:32.000,4.3.1,88.0,Monaco Editor for React - use the monaco-editor in any React application without needing to use webpack (or..,3544.0,3522.0,31,28,https://www.npmjs.com/package/@monaco-editor/react,2021-10-03 14:25:47.775,22.0,437700.0,437700.0,True,3,https://monaco-react.surenatoyan.com/,,,,,,,,
94,ant-design-charts,ant-design/ant-design-charts,@ant-design/charts,['ant-design'],data-viz,https://github.com/ant-design/ant-design-charts,https://github.com/ant-design/ant-design-charts,MIT,2020-03-09 09:08:31.000,2021-12-07 07:09:45.000,2021-12-07 07:09:45.000,252,139.0,545.0,924,725.0,2021-12-06 16:43:36.000,1.3.2,95.0,A React Chart Library.,2158.0,2158.0,34,28,https://www.npmjs.com/package/@ant-design/charts,2021-12-06 16:38:09.588,0.0,136553.0,136553.0,True,2,,,,,,,,,
95,React ApexCharts,apexcharts/react-apexcharts,react-apexcharts,,data-viz,https://github.com/apexcharts/react-apexcharts,https://github.com/apexcharts/react-apexcharts,MIT,2018-08-20 13:36:46.000,2021-11-18 20:14:17.000,2021-11-18 20:14:17.000,85,135.0,143.0,852,179.0,2021-04-12 12:08:42.212,1.3.9,24.0,React Component for ApexCharts.,21220.0,20932.0,20,28,https://www.npmjs.com/package/react-apexcharts,2021-04-12 12:08:42.212,288.0,530770.0,530770.0,True,2,https://apexcharts.com/react-chart-demos/,,,,,,,,
96,material-ui-chip-input,TeamWertarbyte/material-ui-chip-input,material-ui-chip-input,['material-ui'],other-components,https://github.com/TeamWertarbyte/material-ui-chip-input,https://github.com/TeamWertarbyte/material-ui-chip-input,MIT,2016-09-07 16:47:10.000,2021-10-21 14:50:06.000,2020-09-08 13:18:49.000,192,38.0,237.0,726,305.0,2019-12-01 15:35:30.000,1.1.0,73.0,A chip input field using Material-UI.,5506.0,4680.0,51,28,https://www.npmjs.com/package/material-ui-chip-input,2019-12-01 15:47:13.811,826.0,241450.0,241450.0,False,2,https://mui.wertarbyte.com/#material-ui-chip-input,,,,,,,,
97,material-ui-dropzone,Yuvaleros/material-ui-dropzone,material-ui-dropzone,['material-ui'],file-handling,https://github.com/Yuvaleros/material-ui-dropzone,https://github.com/Yuvaleros/material-ui-dropzone,MIT,2017-10-16 11:50:16.000,2021-11-09 13:53:39.000,2020-10-01 14:00:45.000,201,97.0,128.0,408,427.0,2020-09-20 20:21:49.283,3.5.0,32.0,A Material-UI file upload dropzone.,4108.0,3996.0,48,28,https://www.npmjs.com/package/material-ui-dropzone,2020-09-20 20:21:49.283,112.0,227362.0,227362.0,False,3,https://yuvaleros.github.io/material-ui-dropzone/,,,,,,,,
98,Bit,teambit/bit,bit-bin,,dev-tools,https://github.com/teambit/bit,https://github.com/teambit/bit,Apache-2.0,2017-01-22 14:51:43.000,2021-12-09 14:31:11.000,2021-12-09 14:31:09.000,784,193.0,1211.0,14408,8988.0,2020-07-13 09:59:04.000,14.8.8,757.0,"Build, distribute, and collaborate on components.",19.0,9.0,62,27,https://www.npmjs.com/package/bit-bin,2021-07-05 14:30:42.755,10.0,13299.0,13408.0,True,3,,5930.0,,,,,,,
99,ReactPage,react-page/react-page,@react-page/editor,,editors,https://github.com/react-page/react-page,https://github.com/react-page/react-page,MIT,2015-05-29 12:19:44.000,2021-12-08 15:35:01.838,2021-12-08 15:26:33.000,581,9.0,644.0,8696,1206.0,2021-12-08 15:35:18.000,4.3.1,268.0,"Next-gen, highly customizable content editor for the browser - based on React and written in TypeScript. WYSIWYG on..",78.0,78.0,52,27,https://www.npmjs.com/package/@react-page/editor,2021-12-08 15:35:01.838,0.0,4742.0,4742.0,True,3,,,,,,,,,
100,react-vis,uber/react-vis,react-vis,,data-viz,https://github.com/uber/react-vis,https://github.com/uber/react-vis,MIT,2016-02-22 20:45:50.000,2021-09-03 11:19:49.000,2020-07-13 14:33:01.000,820,327.0,507.0,8079,876.0,2019-04-19 03:58:15.000,1.11.7,99.0,Data Visualization Components.,1048.0,,122,27,https://www.npmjs.com/package/react-vis,2017-04-22 00:52:57.632,1048.0,351111.0,351111.0,False,3,http://uber.github.io/react-vis/examples/showcases/,,,,,,,,
101,react-diagrams,projectstorm/react-diagrams,@projectstorm/react-diagrams,,data-viz,https://github.com/projectstorm/react-diagrams,https://github.com/projectstorm/react-diagrams,MIT,2016-06-03 09:10:01.000,2021-11-19 14:54:13.000,2021-11-12 17:17:34.000,953,252.0,468.0,6559,842.0,2021-08-10 00:10:06.057,6.6.1,29.0,"a super simple, no-nonsense diagramming library written in react that just works.",204.0,190.0,82,27,https://www.npmjs.com/package/@projectstorm/react-diagrams,2021-08-10 00:10:06.057,14.0,41732.0,41732.0,True,3,,,,,,,,,
102,React-Move,sghall/react-move,react-move,,animations,https://github.com/sghall/react-move,https://github.com/sghall/react-move,MIT,2017-03-20 15:38:13.000,2021-09-20 20:55:33.000,2021-06-13 06:33:28.000,204,2.0,39.0,6389,524.0,2021-06-13 05:41:59.344,6.5.0,60.0,"React Move | Beautiful, data-driven animations for React.",4850.0,4204.0,13,27,https://www.npmjs.com/package/react-move,2021-06-13 05:41:59.344,646.0,441144.0,441144.0,True,1,https://react-move-docs.netlify.app/#/demos/node-group,,,,,,,,
