,name,github_id,npm_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,monthly_downloads,show,projectrank_placing,demo_url,github_release_downloads,trending,updated_github_id,pypi_id,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads
103,React-Move,sghall/react-move,react-move,,animations,https://github.com/sghall/react-move,https://github.com/sghall/react-move,MIT,2017-03-20 15:38:13.000,2021-09-20 20:55:33.000,2021-06-13 06:33:28.000,204,2.0,39.0,6394,524.0,2021-06-13 05:41:59.344,6.5.0,60.0,"React Move | Beautiful, data-driven animations for React.",4920.0,4274.0,13,27,https://www.npmjs.com/package/react-move,2021-06-13 05:41:59.344,646.0,428118.0,428118.0,True,1,https://react-move-docs.netlify.app/#/demos/node-group,,,,,,,,
104,React-Datasheet,nadbm/react-datasheet,react-datasheet,,data-tables,https://github.com/nadbm/react-datasheet,https://github.com/nadbm/react-datasheet,MIT,2016-09-25 19:18:17.000,2021-10-17 09:53:27.000,2021-08-05 02:48:08.000,456,116.0,97.0,4870,277.0,2021-02-14 04:56:00.552,1.4.9,46.0,Excel-like data grid (table) component for React.,664.0,604.0,44,27,https://www.npmjs.com/package/react-datasheet,2021-02-14 04:56:00.552,60.0,127842.0,127842.0,True,3,,,,,,,,,
105,react-sortable-tree,frontend-collective/react-sortable-tree,react-sortable-tree,,other-components,https://github.com/frontend-collective/react-sortable-tree,https://github.com/frontend-collective/react-sortable-tree,MIT,2016-07-22 08:36:25.000,2021-08-03 20:06:48.000,2021-06-11 13:41:37.000,809,321.0,297.0,4350,553.0,2020-08-10 08:00:07.000,2.8.0,65.0,Drag-and-drop sortable component for nested data and hierarchies.,3407.0,3059.0,38,27,https://www.npmjs.com/package/react-sortable-tree,2020-08-10 07:56:50.631,348.0,369933.0,369933.0,True,3,https://frontend-collective.github.io/react-sortable-tree/?path=/story/basics--minimal-implementation,,,,,,,,
106,React Hot Toast,timolins/react-hot-toast,react-hot-toast,,notifications,https://github.com/timolins/react-hot-toast,https://github.com/timolins/react-hot-toast,MIT,2020-12-07 22:05:40.000,2021-11-24 13:38:54.000,2021-11-24 13:38:54.000,129,38.0,54.0,4301,,2021-08-24 10:28:50.000,2.1.1,12.0,Smoking hot React Notifications.,7113.0,7113.0,17,27,https://www.npmjs.com/package/react-hot-toast,2021-08-24 10:28:22.073,0.0,479475.0,479475.0,True,3,https://react-hot-toast.com/,,,,,,,,
107,dnd-kit,clauderic/dnd-kit,@dnd-kit/core,,other-components,https://github.com/clauderic/dnd-kit,https://github.com/clauderic/dnd-kit,MIT,2020-11-26 00:46:52.000,2021-12-14 01:05:21.000,2021-12-14 01:02:52.000,141,96.0,215.0,3486,311.0,2021-12-14 01:05:22.000,@dnd-kit/utilities@3.0.2,63.0,"A modern, lightweight, performant, accessible and extensible drag & drop toolkit for React.",275.0,275.0,27,27,https://www.npmjs.com/package/@dnd-kit/core,2021-11-22 22:35:30.041,0.0,544025.0,544025.0,True,3,,,,,,,,,
108,react-refetch,heroku/react-refetch,react-refetch,,data-fetching,https://github.com/heroku/react-refetch,https://github.com/heroku/react-refetch,MIT,2015-11-11 21:02:02.000,2021-10-12 14:35:48.000,2021-10-12 14:35:48.000,151,37.0,102.0,3418,639.0,2019-10-28 22:11:40.841,3.0.1,82.0,"A simple, declarative, and composable way to fetch data for React components.",1070.0,756.0,71,27,https://www.npmjs.com/package/react-refetch,2020-01-20 05:17:56.980,314.0,30383.0,30383.0,True,3,,,,,,,,,
109,why-did-you-render,welldone-software/why-did-you-render,why-did-you-render,,dev-tools,https://github.com/welldone-software/why-did-you-render,https://github.com/welldone-software/why-did-you-render,MIT,2018-11-10 19:31:09.000,2021-11-14 16:36:23.000,2021-11-14 16:36:21.000,124,16.0,148.0,7716,410.0,2021-11-14 16:43:54.000,6.2.3,81.0,why-did-you-render by Welldone Software monkey patches React to notify you about potentially avoidable re-renders...,4537.0,4537.0,28,26,https://www.npmjs.com/package/why-did-you-render,2020-05-17 14:12:57.191,,214.0,214.0,True,3,,,,,,,,,
110,searchkit,searchkit/searchkit,searchkit,,other-components,https://github.com/searchkit/searchkit,https://github.com/searchkit/searchkit,Apache-2.0,2015-11-19 18:27:43.000,2021-12-17 08:27:04.000,2021-11-14 11:53:04.000,408,39.0,531.0,4343,,2021-11-03 19:04:48.000,3.0.0-canary.46,93.0,GraphQL API & React UI components for Elasticsearch. The easiest way to build a great search experience.,890.0,604.0,53,26,https://www.npmjs.com/package/searchkit,2021-01-13 21:30:25.068,286.0,14385.0,14385.0,True,3,,,,,,,,,
111,react-digraph,uber/react-digraph,react-digraph,,editors,https://github.com/uber/react-digraph,https://github.com/uber/react-digraph,MIT,2016-11-11 07:43:00.000,2021-09-25 17:52:03.000,2021-09-25 04:17:54.000,250,77.0,100.0,2229,460.0,2021-09-25 04:40:42.000,8.0.0-beta.8,96.0,A library for creating directed graph editors.,282.0,250.0,45,26,https://www.npmjs.com/package/react-digraph,2021-09-25 04:27:21.587,32.0,21162.0,21162.0,True,3,,,,,,,,,
112,tabler-react,tabler/tabler-react,tabler-react,,ui-frameworks,https://github.com/tabler/tabler-react,https://github.com/tabler/tabler-react,MIT,2018-04-12 21:32:09.000,2021-09-21 03:55:23.000,2021-03-07 23:12:06.000,445,71.0,147.0,1832,1363.0,2019-06-04 21:54:09.577,1.30.1,66.0,React components and demo for the Tabler UI theme.,665.0,623.0,34,26,https://www.npmjs.com/package/tabler-react,2019-06-30 13:10:01.077,42.0,10079.0,10079.0,True,3,,,,,,,,,
113,restful-react,contiamo/restful-react,restful-react,,data-fetching,https://github.com/contiamo/restful-react,https://github.com/contiamo/restful-react,MIT,2018-06-29 12:52:25.000,2021-12-20 14:08:27.000,2021-12-03 09:50:27.000,105,36.0,126.0,1816,614.0,2021-12-03 09:51:45.137,15.9.3,192.0,"A consistent, declarative way of interacting with RESTful backends, featuring code-generation from Swagger and OpenAPI..",313.0,305.0,48,26,https://www.npmjs.com/package/restful-react,2021-12-03 09:51:45.137,8.0,52306.0,52306.0,True,3,,,,,,,,,
114,react-mde,andrerpena/react-mde,react-mde,,editors,https://github.com/andrerpena/react-mde,https://github.com/andrerpena/react-mde,MIT,2016-11-26 18:10:16.000,2021-07-04 22:19:50.000,2021-07-04 22:19:50.000,147,58.0,144.0,1300,765.0,2021-05-04 08:58:15.604,11.5.0,111.0,React Markdown Editor.,1736.0,1598.0,50,26,https://www.npmjs.com/package/react-mde,2021-05-04 08:58:15.604,138.0,147259.0,147259.0,True,3,http://andrerpena.me/react-mde/,,,,,,,,
115,react-simple-code-editor,satya164/react-simple-code-editor,react-simple-code-editor,,editors,https://github.com/satya164/react-simple-code-editor,https://github.com/satya164/react-simple-code-editor,MIT,2018-06-21 14:15:50.000,2021-10-05 07:35:58.000,2021-02-03 10:37:47.000,119,35.0,27.0,968,101.0,2020-01-17 14:38:58.265,0.11.0,35.0,Simple no-frills code editor with syntax highlighting.,8622.0,7022.0,10,26,https://www.npmjs.com/package/react-simple-code-editor,2020-01-17 14:38:58.265,1600.0,995936.0,995936.0,True,3,,,,,,,,,
116,Storybook Addon Material-UI,react-theming/storybook-addon-material-ui,storybook-addon-material-ui,['material-ui'],dev-tools,https://github.com/react-theming/storybook-addon-material-ui,https://github.com/react-theming/storybook-addon-material-ui,MIT,2016-09-13 08:30:16.000,2021-11-03 10:15:48.000,2021-11-03 10:15:48.000,113,15.0,63.0,546,176.0,2020-01-04 17:03:56.000,0.9.0-alpha.21,56.0,Addon for storybook wich wrap material-ui components into MuiThemeProvider. This helps and simplifies development of..,1111.0,943.0,41,26,https://www.npmjs.com/package/storybook-addon-material-ui,2021-02-20 19:36:07.318,168.0,179402.0,179402.0,True,3,,,,,,,,,
117,rsuite-table,rsuite/rsuite-table,rsuite-table,,data-tables,https://github.com/rsuite/rsuite-table,https://github.com/rsuite/rsuite-table,MIT,2016-06-10 16:19:14.000,2021-12-23 06:43:05.392,2021-12-23 06:37:32.000,93,20.0,91.0,481,532.0,2021-12-23 06:43:05.392,5.3.0,179.0,A React table component.,1859.0,1789.0,15,26,https://www.npmjs.com/package/rsuite-table,2021-12-23 06:43:05.392,70.0,97178.0,97178.0,True,3,,,,,,,,,
118,eui,elastic/eui,@elastic/eui,,ui-frameworks,https://github.com/elastic/eui,https://github.com/elastic/eui,ICU,2017-10-18 14:49:20.000,2021-12-23 07:30:01.000,2021-12-21 21:23:44.000,587,385.0,2045.0,3255,,2021-12-15 20:01:57.000,43.1.1,386.0,Elastic UI Framework.,146.0,78.0,207,25,https://www.npmjs.com/package/@elastic/eui,2021-12-15 20:00:28.093,68.0,246647.0,246723.0,False,3,,3463.0,,,,,,,
119,GGEditor,alibaba/GGEditor,gg-editor,,data-viz,https://github.com/alibaba/GGEditor,https://github.com/alibaba/GGEditor,MIT,2018-08-24 05:50:30.000,2020-09-10 10:08:53.000,2020-07-10 10:33:23.000,531,277.0,203.0,3222,405.0,2020-07-10 10:34:08.312,3.1.3,48.0,A visual graph editor based on G6 and React.,2225.0,2121.0,6,25,https://www.npmjs.com/package/gg-editor,2020-07-10 10:34:08.312,104.0,18243.0,18243.0,False,3,,,,,,,,,
120,React Email Editor,unlayer/react-email-editor,react-email-editor,,editors,https://github.com/unlayer/react-email-editor,https://github.com/unlayer/react-email-editor,MIT,2017-10-01 22:44:29.000,2021-12-03 20:44:48.000,2021-11-22 21:59:01.000,492,121.0,89.0,3137,99.0,2021-11-22 21:59:30.657,1.5.0,23.0,Drag-n-Drop Email Editor Component for React.js.,445.0,431.0,7,25,https://www.npmjs.com/package/react-email-editor,2021-11-22 21:59:30.657,14.0,54018.0,54018.0,True,3,https://react-email-editor-demo.netlify.app/,,,,,,,,
121,Viser,viserjs/viser,viser-react,,data-viz,https://github.com/viserjs/viser,https://github.com/viserjs/viser,MIT,2017-10-27 16:47:46.000,2021-10-06 20:42:40.000,2020-07-30 03:40:48.000,122,131.0,324.0,1537,502.0,2019-12-24 13:03:44.941,2.4.8,65.0,viser is a toolkit fit for data vis engineer. https://viserjs.gitee.io/.,2705.0,2659.0,22,25,https://www.npmjs.com/package/viser-react,2019-12-24 13:03:44.941,46.0,6043.0,6043.0,False,3,https://viserjs.github.io/demoHome.html,,,,,,,,
122,components,primer/components,@primer/components,,ui-frameworks,https://github.com/primer/react,https://github.com/primer/react,MIT,2018-02-17 00:09:05.000,2021-12-23 06:03:12.000,2021-12-22 17:34:05.000,217,36.0,402.0,1503,,2021-12-22 12:33:14.000,34.1.0,3732.0,An implementation of GitHub's Primer Design System using React.,48.0,,87,25,https://www.npmjs.com/package/@primer/components,2021-12-08 18:39:49.931,48.0,176164.0,176164.0,True,3,,,,primer/react,,,,,
123,React Flow Chart,MrBlenny/react-flow-chart,@mrblenny/react-flow-chart,,other-components,https://github.com/MrBlenny/react-flow-chart,https://github.com/MrBlenny/react-flow-chart,MIT,2018-11-07 01:34:23.000,2021-10-05 19:55:26.000,2020-06-28 02:55:27.000,272,92.0,105.0,1189,268.0,2020-06-28 02:56:37.000,0.0.14,14.0,"A flexible, stateless, declarative flow chart library for react.",187.0,171.0,29,25,https://www.npmjs.com/package/@mrblenny/react-flow-chart,2020-06-28 02:55:34.091,16.0,15880.0,15880.0,False,3,https://mrblenny.github.io/react-flow-chart/index.html?path=/story/state--internal-react-state,,,,,,,,
124,React FilePond,pqina/react-filepond,react-filepond,,file-handling,https://github.com/pqina/react-filepond,https://github.com/pqina/react-filepond,MIT,2018-03-08 14:52:44.000,2021-10-11 14:01:32.000,2021-10-11 14:01:32.000,66,14.0,165.0,1179,100.0,2021-02-11 12:26:38.817,7.1.1,26.0,A handy FilePond adapter component for React.,2605.0,2411.0,6,25,https://www.npmjs.com/package/react-filepond,2021-02-11 12:26:38.817,194.0,102522.0,102522.0,True,3,https://codesandbox.io/s/react-filepond-live-demo-iw9ri,,,,,,,,
125,react-markdown-editor-lite,HarryChen0506/react-markdown-editor-lite,react-markdown-editor-lite,,editors,https://github.com/HarryChen0506/react-markdown-editor-lite,https://github.com/HarryChen0506/react-markdown-editor-lite,MIT,2019-01-21 03:56:31.000,2021-12-02 05:57:59.000,2021-12-02 05:28:18.000,124,22.0,123.0,680,476.0,2021-12-02 05:58:29.000,1.3.2,47.0,a light-weight Markdown editor based on React. Reactmarkdown.,1097.0,1079.0,20,25,https://www.npmjs.com/package/react-markdown-editor-lite,2021-12-02 05:57:20.007,18.0,34099.0,34099.0,True,3,,,,,,,,,
126,elastic-charts,elastic/elastic-charts,@elastic/charts,,data-viz,https://github.com/elastic/elastic-charts,https://github.com/elastic/elastic-charts,ICU,2019-01-14 11:49:41.000,2021-12-23 10:55:57.000,2021-12-21 18:01:51.000,79,238.0,454.0,242,1069.0,2021-12-20 17:26:09.880,41.0.1,288.0,Elastic Charts library.,193.0,187.0,30,25,https://www.npmjs.com/package/@elastic/charts,2021-12-20 17:26:09.880,6.0,160136.0,160136.0,False,3,,,,,,,,,
127,tabler,tabler/tabler,tabler,['bootstrap'],ui-frameworks,https://github.com/tabler/tabler,https://github.com/tabler/tabler,MIT,2018-02-01 09:08:59.000,2021-12-22 09:55:32.000,2021-12-16 23:57:25.000,2788,52.0,433.0,24630,,2021-12-07 19:46:26.000,1.0.0-beta5,28.0,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap.,91.0,87.0,68,24,https://www.npmjs.com/package/tabler,2017-09-11 23:14:32.082,4.0,359.0,359.0,True,3,,,,,,,,,
128,Reactotron,infinitered/reactotron,,,dev-tools,https://github.com/infinitered/reactotron,https://github.com/infinitered/reactotron,MIT,2016-04-15 21:58:32.000,2021-11-16 17:18:06.000,2021-11-16 17:18:05.000,827,122.0,376.0,13342,1257.0,2019-08-28 01:19:24.000,2.17.1,100.0,"A desktop app for inspecting your React JS and React Native projects. macOS, Linux, and Windows.",,,103,24,,,,,28075.0,True,3,,1909116.0,,,,,,,
129,Unstated Next,jamiebuilds/unstated-next,unstated-next,,state-management,https://github.com/jamiebuilds/unstated-next,https://github.com/jamiebuilds/unstated-next,MIT,2019-05-02 00:44:35.000,2021-08-30 00:15:26.000,2020-05-04 17:55:59.000,128,50.0,27.0,3785,23.0,2019-05-13 23:34:47.580,1.1.0,3.0,200 bytes to never think about React state management libraries ever again.,2291.0,2231.0,11,24,https://www.npmjs.com/package/unstated-next,2019-05-13 23:34:47.580,60.0,201542.0,201542.0,False,3,,,,,,,,,
130,Drawflow,jerosoler/Drawflow,drawflow,,data-viz,https://github.com/jerosoler/Drawflow,https://github.com/jerosoler/Drawflow,MIT,2020-04-21 17:59:14.000,2021-11-29 17:02:12.000,2021-11-29 16:58:14.000,270,38.0,266.0,1520,208.0,2021-11-29 17:02:13.000,0.0.54,52.0,Simple flow library.,57.0,57.0,10,24,https://www.npmjs.com/package/drawflow,2021-11-29 16:59:41.803,0.0,6935.0,6935.0,True,3,,,,,,,,,
131,Supabase UI,supabase/ui,@supabase/ui,,ui-frameworks,https://github.com/supabase/ui,https://github.com/supabase/ui,MIT,2020-12-11 10:41:08.000,2021-12-20 20:06:44.000,2021-12-20 20:06:44.000,88,36.0,106.0,912,705.0,2021-12-09 21:32:29.000,0.36.2,115.0,Supabase UI Library.,584.0,584.0,38,24,https://www.npmjs.com/package/@supabase/ui,2020-12-23 10:07:30.739,,5859.0,5859.0,True,3,,,,,,,,,
132,React Spreadsheet,iddan/react-spreadsheet,react-spreadsheet,,data-tables,https://github.com/iddan/react-spreadsheet,https://github.com/iddan/react-spreadsheet,MIT,2018-02-18 17:12:32.000,2021-12-17 21:49:43.000,2021-12-17 21:45:27.000,58,23.0,72.0,614,754.0,2021-12-17 21:46:41.101,0.6.1,53.0,"Simple, customizable yet performant spreadsheet for React.",195.0,189.0,19,24,https://www.npmjs.com/package/react-spreadsheet,2021-12-17 21:46:41.101,6.0,24842.0,24842.0,True,3,https://iddan.github.io/react-spreadsheet,,,,,,,,
133,react-file-viewer,plangrid/react-file-viewer,react-file-viewer,,file-handling,https://github.com/plangrid/react-file-viewer,https://github.com/plangrid/react-file-viewer,MIT,2017-05-16 04:05:21.000,2021-10-05 20:05:14.000,2019-11-13 20:16:39.000,217,124.0,12.0,345,118.0,2019-11-13 20:16:45.447,1.2.1,74.0,Extendable file viewer for web.,1042.0,1008.0,12,24,https://www.npmjs.com/package/react-file-viewer,2019-11-13 20:16:45.447,34.0,58907.0,58907.0,False,3,,,-1.0,,,,,,
134,React Lazylog,mozilla-frontend-infra/react-lazylog,react-lazylog,,other-components,https://github.com/mozilla-frontend-infra/react-lazylog,https://github.com/mozilla-frontend-infra/react-lazylog,MPL-2.0,2017-04-27 16:46:34.000,2021-11-17 10:16:16.000,2020-07-23 15:46:22.000,85,58.0,23.0,234,159.0,2020-07-23 15:47:23.944,4.5.3,49.0,React Lazy Logviewer.,382.0,340.0,15,24,https://www.npmjs.com/package/react-lazylog,2020-07-23 15:47:23.944,42.0,88253.0,88253.0,False,3,https://mozilla-frontend-infra.github.io/react-lazylog/#lazylog,,,,,,,,
135,Tauri,tauri-apps/tauri,tauri,,desktop-apps,https://github.com/tauri-apps/tauri,https://github.com/tauri-apps/tauri,MIT,2019-07-13 09:09:37.000,2021-12-23 13:09:30.000,2021-12-23 13:09:30.000,615,120.0,751.0,25477,,2021-08-23 14:51:22.000,cli.rs-v1.0.0-beta.7,100.0,"Build smaller, faster, and more secure desktop applications with a web frontend.",718.0,714.0,131,23,https://www.npmjs.com/package/tauri,2021-01-24 12:41:34.564,4.0,699.0,987.0,True,3,,2305.0,,,,,,,
136,headlessui,tailwindlabs/headlessui,headlessui,,ui-frameworks,https://github.com/tailwindlabs/headlessui,https://github.com/tailwindlabs/headlessui,MIT,2020-09-16 09:53:09.000,2021-12-18 23:41:42.000,2021-11-08 13:21:01.000,428,82.0,296.0,12286,,2021-11-08 10:21:38.000,@headlessui/react@v1.4.2,29.0,"Completely unstyled, fully accessible UI components, designed to integrate beautifully with Tailwind CSS.",104.0,104.0,27,23,https://www.npmjs.com/package/headlessui,2020-09-13 00:34:17.623,,3961.0,3961.0,True,3,,,,,,,,,
137,React Flow,wbkd/react-flow,react-flow-renderer,,other-components,https://github.com/wbkd/react-flow,https://github.com/wbkd/react-flow,MIT,2019-07-15 14:47:30.000,2021-12-22 22:53:12.000,2021-12-22 17:26:44.000,493,89.0,697.0,8372,,2021-12-18 13:47:29.000,9.7.1,190.0,"Highly customizable library for building interactive node-based UIs, editors, flow charts and diagrams.",0.0,,45,23,https://www.npmjs.com/package/react-flow-renderer,2021-12-22 13:20:47.907,0.0,360553.0,360553.0,True,3,https://reactflow.dev/examples/,,,,,,,,
138,styletron,styletron/styletron,styletron,,styling,https://github.com/styletron/styletron,https://github.com/styletron/styletron,MIT,2016-04-01 00:00:06.000,2021-12-09 01:12:55.000,2021-10-21 21:00:23.000,125,41.0,148.0,3217,532.0,2019-05-03 17:11:41.000,styletron-react@5.0.0,38.0,Toolkit for component-oriented styling.,194.0,128.0,38,23,https://www.npmjs.com/package/styletron,2018-01-17 22:16:05.111,66.0,6548.0,6548.0,True,3,,,,,,,,,
139,Semiotic,nteract/semiotic,semiotic,,data-viz,https://github.com/nteract/semiotic,https://github.com/nteract/semiotic,Apache-2.0,2017-03-16 17:46:24.000,2021-12-23 13:08:38.000,2021-12-22 17:56:32.000,148,31.0,415.0,2211,,2020-12-02 04:27:28.174,1.20.6,204.0,A data visualization framework combining React & D3.,390.0,324.0,30,23,https://www.npmjs.com/package/semiotic,2021-12-21 00:28:42.949,66.0,31421.0,31421.0,True,3,https://semiotic.nteract.io/examples,,-1.0,,,,,,
140,RevoGrid,revolist/revogrid,@revolist/revogrid,,data-tables,https://github.com/revolist/revogrid,https://github.com/revolist/revogrid,MIT,2020-05-04 21:23:09.000,2021-12-20 06:20:30.000,2021-10-05 17:07:31.000,100,68.0,110.0,1876,613.0,2021-10-05 17:09:37.000,3.0.98,211.0,Powerful virtual data grid smartsheet with advanced customization. Best features from excel plus incredible performance.,74.0,74.0,10,23,https://www.npmjs.com/package/@revolist/revogrid,2021-12-17 22:44:35.413,0.0,8046.0,8046.0,True,3,,,-1.0,,,,,,
141,Material-UI Treasury,siriwatknp/mui-treasury,@mui-treasury/components,['material-ui'],other-components,https://github.com/siriwatknp/mui-treasury,https://github.com/siriwatknp/mui-treasury,MIT,2019-03-11 16:21:23.000,2021-12-09 01:19:14.000,2021-09-14 03:21:10.000,129,61.0,232.0,1825,750.0,2021-02-03 01:12:27.460,1.10.1,53.0,A collection of ready-to-use components based on Material-UI.,57.0,57.0,19,23,https://www.npmjs.com/package/@mui-treasury/components,2021-06-18 16:46:52.506,0.0,9924.0,9924.0,True,3,https://mui-treasury.com/components/,,,,,,,,
142,atomize,proksh/atomize,atomize,,ui-frameworks,https://github.com/proksh/atomize,https://github.com/proksh/atomize,MIT,2019-07-03 12:28:04.000,2021-10-06 02:04:32.000,2021-06-11 09:35:11.000,190,20.0,20.0,1378,53.0,2021-06-14 08:09:10.456,1.0.28,25.0,Design System for developers build on styled-components & React JS.,433.0,421.0,11,23,https://www.npmjs.com/package/atomize,2021-06-14 08:09:10.456,12.0,4028.0,4028.0,True,3,,,,,,,,,
143,CodeFlask,kazzkiq/CodeFlask,codeflask,,editors,https://github.com/kazzkiq/CodeFlask,https://github.com/kazzkiq/CodeFlask,MIT,2015-08-15 19:58:05.000,2020-11-08 20:58:12.000,2020-06-05 16:46:21.000,98,24.0,61.0,889,190.0,2019-05-13 00:11:15.298,1.4.1,17.0,A micro code-editor for awesome web pages.,449.0,355.0,28,23,https://www.npmjs.com/package/codeflask,2019-05-13 00:11:15.298,94.0,32496.0,32496.0,False,3,,,,,,,,,
144,Reaviz,reaviz/reaviz,reaviz,,data-viz,https://github.com/reaviz/reaviz,https://github.com/reaviz/reaviz,Apache-2.0,2020-04-17 21:17:18.000,2021-11-03 16:48:11.000,2021-11-03 16:45:19.000,64,21.0,8.0,510,373.0,2021-11-03 16:45:17.130,11.1.2,242.0,Data visualization library for React.,204.0,198.0,8,23,https://www.npmjs.com/package/reaviz,2021-11-03 16:45:17.130,6.0,7659.0,7659.0,True,3,,,,,,,,,
145,React-Data-Export,securedeveloper/react-data-export,react-data-export,,file-handling,https://github.com/securedeveloper/react-data-export,https://github.com/securedeveloper/react-data-export,MIT,2017-10-13 20:35:38.000,2021-11-20 12:13:55.000,2020-01-23 21:39:15.000,101,58.0,48.0,160,137.0,2020-01-20 11:33:32.229,0.6.0,13.0,Export dataset in react.,1066.0,1026.0,13,23,https://www.npmjs.com/package/react-data-export,2020-01-20 11:33:32.229,40.0,41279.0,41279.0,False,3,,,,,,,,,
146,react-pivottable,plotly/react-pivottable,react-pivottable,,data-tables,https://github.com/plotly/react-pivottable,https://github.com/plotly/react-pivottable,MIT,2017-08-14 18:36:06.000,2021-08-23 09:52:27.000,2020-11-19 15:02:35.000,200,74.0,43.0,809,110.0,2020-11-19 15:06:48.000,0.11.0,24.0,React-based drag'n'drop pivot table with Plotly.js charts.,358.0,322.0,10,22,https://www.npmjs.com/package/react-pivottable,2020-11-19 15:04:38.247,36.0,24487.0,24487.0,False,3,https://react-pivottable.js.org/,,,,,,,,
147,react-lz-editor,leejaen/react-lz-editor,react-lz-editor,,editors,https://github.com/leejaen/react-lz-editor,https://github.com/leejaen/react-lz-editor,MIT,2016-12-27 06:32:40.000,2021-08-10 23:34:02.000,2019-10-18 03:45:52.000,159,104.0,80.0,919,183.0,2018-03-31 07:30:24.605,0.12.1,60.0,"A multilingual react rich-text editor component includes media support such as texts, images, videos, audios, links..",455.0,379.0,14,21,https://www.npmjs.com/package/react-lz-editor,2018-03-31 07:30:24.605,76.0,822.0,822.0,False,3,,,,,,,,,
148,react-design-editor,salgum1114/react-design-editor,react-design-editor,,editors,https://github.com/salgum1114/react-design-editor,https://github.com/salgum1114/react-design-editor,MIT,2018-06-26 01:03:54.000,2021-11-23 07:05:13.000,2021-11-23 07:02:54.000,247,48.0,114.0,882,442.0,2021-11-23 07:03:44.673,0.0.43,43.0,"React Design Editor has started to developed direct manipulation of editable design tools like Powerpoint, We've..",8.0,6.0,3,21,https://www.npmjs.com/package/react-design-editor,2021-11-23 07:03:44.673,2.0,3595.0,3595.0,True,3,,,,,,,,,
149,Monaco Yaml,pengx17/monaco-yaml,monaco-yaml,,editors,https://github.com/remcohaszing/monaco-yaml,https://github.com/remcohaszing/monaco-yaml,MIT,2018-02-26 06:08:04.000,2021-11-27 14:22:46.000,2021-11-27 14:22:46.000,38,7.0,55.0,101,,2021-09-15 20:01:30.000,3.2.1,17.0,YAML plugin for the Monaco Editor.,113.0,113.0,20,21,https://www.npmjs.com/package/monaco-yaml,2021-11-09 21:01:55.395,0.0,248956.0,248956.0,True,3,,,,remcohaszing/monaco-yaml,,,,,
150,Remotion,remotion-dev/remotion,,,others,https://github.com/remotion-dev/remotion,https://github.com/remotion-dev/remotion,,2020-06-23 19:49:10.000,2021-12-23 15:00:54.000,2021-12-23 14:54:07.000,365,53.0,277.0,8831,,2021-11-25 13:19:33.000,2.5.5,51.0,Create videos programmatically in React.,238.0,238.0,79,20,,,,,,False,3,,,,,,,,,
151,mozaik,plouc/mozaik,,,others,https://github.com/plouc/mozaik,https://github.com/plouc/mozaik,MIT,2014-12-26 03:18:38.000,2021-09-21 03:42:07.000,2019-05-28 02:07:43.000,367,86.0,91.0,3548,520.0,2016-04-14 11:53:39.000,1.4.4,16.0,Mozak is a tool based on nodejs / react / redux / nivo / d3 to easily craft beautiful dashboards.,53.0,53.0,31,20,,,,,,False,3,,,,,,,,,
152,codejar,antonmedv/codejar,codejar,,editors,https://github.com/antonmedv/codejar,https://github.com/antonmedv/codejar,MIT,2020-03-31 13:01:35.000,2021-09-13 19:31:52.000,2021-08-14 10:52:28.000,74,13.0,35.0,1033,82.0,2021-06-26 11:24:23.000,3.5.0,12.0,An embeddable code editor for the browser.,176.0,176.0,17,20,https://www.npmjs.com/package/codejar,2021-06-26 11:24:10.978,0.0,12774.0,12774.0,True,3,,,,,,,,,
153,ReactPivot,davidguttman/react-pivot,react-pivot,,data-tables,https://github.com/davidguttman/react-pivot,https://github.com/davidguttman/react-pivot,MIT,2015-02-28 00:29:35.000,2021-05-12 02:23:10.000,2020-06-17 22:37:49.000,141,36.0,23.0,997,171.0,2020-06-17 22:38:08.272,4.4.0,49.0,"React-Pivot is a data-grid component with pivot-table-like functionality for data display, filtering, and exploration.",186.0,138.0,20,20,https://www.npmjs.com/package/react-pivot,2020-06-17 22:38:08.272,48.0,1789.0,1789.0,False,3,http://davidguttman.github.io/react-pivot/,,,,,,,,
154,iconify,iconify/iconify,iconify,,others,https://github.com/iconify/iconify,https://github.com/iconify/iconify,MIT,2017-02-22 15:23:59.000,2021-12-22 14:44:13.000,2021-12-22 14:44:09.000,34,10.0,73.0,933,294.0,2020-05-17 01:07:13.697,1.3.0,12.0,"Universal icon framework. One syntax for FontAwesome, Material Design Icons, DashIcons, Feather Icons, EmojiOne, Noto..",39.0,37.0,4,20,https://www.npmjs.com/package/iconify,2020-05-17 01:07:13.697,2.0,1310.0,1310.0,True,3,,,,,,,,,
